player_id,orapm,drapm,net_rapm,possessions,season,season_type,window
1628273,-2.239,1.47,0.966,1732,2020,RS,3
1628276,1.238,-1.058,0.768,2528,2020,RS,3
1628277,3.205,-0.805,2.356,3916,2020,RS,3
1628278,4.199,3.502,4.06,1984,2020,RS,3
1628279,1.341,1.569,1.784,3620,2020,RS,3
1628280,0.453,2.509,1.92,708,2020,RS,3
1628282,-1.417,0.687,-0.59,1264,2020,RS,3
1628283,-1.606,0.493,-1.198,740,2020,RS,3
1628286,0.04,0.885,0.162,890,2020,RS,3
1628508,-0.667,-0.46,-0.741,870,2020,RS,3
1628878,3.719,1.034,2.736,3758,2020,RS,3
1628881,-0.307,0.355,-0.876,2112,2020,RS,3
1628882,-2.204,1.533,-1.925,1630,2020,RS,3
1628886,1.109,-1.918,-0.517,3485,2020,RS,3
1628890,-1.184,-0.323,-1.116,2530,2020,RS,3
1628895,0.477,-0.24,-0.162,851,2020,RS,3
1628899,1.708,-2.067,-0.182,1701,2020,RS,3
1628906,-0.254,0.556,1.125,320,2020,RS,3
1628907,-1.063,0.555,-0.362,618,2020,RS,3
1628909,0.102,-0.097,0.857,1595,2020,RS,3
1628913,-0.668,1.396,0.972,520,2020,RS,3
1628915,-2.116,-1.904,-1.93,3733,2020,RS,3
1628917,-0.616,1.418,0.392,1023,2020,RS,3
1628920,-0.779,1.993,1.346,2305,2020,RS,3
1628922,-2.265,-0.156,-2.417,2237,2020,RS,3
1628927,-0.288,-0.824,0.326,1094,2020,RS,3
1628931,-1.755,-0.299,-1.861,2033,2020,RS,3
1628932,3.295,-1.689,0.712,3753,2020,RS,3
1629476,-1.391,0.069,-1.04,762,2020,RS,3
1629478,-0.029,-0.65,-0.244,1059,2020,RS,3
1629479,1.688,1.389,3.108,767,2020,RS,3
1629480,-1.217,-0.301,-1.001,312,2020,RS,3
1629481,-0.355,-0.339,-0.426,2653,2020,RS,3
1629482,-0.721,0.943,0.193,1037,2020,RS,3
1629483,1.355,0.586,0.736,2742,2020,RS,3
1629484,-0.151,-0.21,0.622,376,2020,RS,3
1629485,0.867,-0.204,-0.15,765,2020,RS,3
1629488,1.66,0.678,0.35,1488,2020,RS,3
1629492,-1.002,-0.052,-1.533,363,2020,RS,3
1629496,1.891,1.469,1.375,805,2020,RS,3
1629497,1.019,1.086,1.1,885,2020,RS,3
1629498,-0.837,1.565,0.26,1958,2020,RS,3
1629501,1.142,1.645,1.758,833,2020,RS,3
1629502,-2.207,-0.739,-2.725,317,2020,RS,3
1629506,-2.249,-1.928,-3.177,788,2020,RS,3
1629524,2.92,-0.938,2.116,1045,2020,RS,3
1629567,-2.543,-0.471,-1.761,753,2020,RS,3
1629568,0.173,-2.073,-1.449,737,2020,RS,3
1629569,0.404,0.885,1.548,640,2020,RS,3
1630093,1.066,0.274,0.015,700,2020,RS,3
1630097,-1.194,0.857,-0.719,475,2020,RS,3
1630099,1.052,1.248,1.428,637,2020,RS,3
1630101,1.808,-2.37,-0.143,998,2020,RS,3
1630112,0.752,-0.447,-0.28,906,2020,RS,3
1630113,1.303,-0.111,0.872,508,2020,RS,3
1630114,-0.228,0.333,-0.36,684,2020,RS,3
1630115,-1.45,-1.49,-0.838,609,2020,RS,3
1630119,-1.541,-0.632,-2.514,936,2020,RS,3
1630127,-0.92,1.062,1.363,1131,2020,RS,3
1630131,-3.558,-0.409,-2.648,791,2020,RS,3
1630136,-2.106,-3.12,-3.465,551,2020,RS,3
1630139,-2.224,-1.709,-2.938,820,2020,RS,3
1630149,0.048,0.023,0.493,753,2020,RS,3
1630150,0.14,-0.73,-0.448,449,2020,RS,3
