player_id,player_name,orapm,drapm,net_rapm,possessions,season,season_type,window
1628899,Myisha Hines-Allen,-0.799,-1.632,-0.055,5005,2026,RS,3
1628909,Kelsey Mitchell,4.237,-1.221,4.305,8936,2026,RS,3
1628915,Kia Nurse,-3.203,-2.343,-3.073,6318,2026,RS,3
1628920,Mercedes Russell,-4.153,2.04,-1.615,2697,2026,RS,3
1628922,Azurá Stevens,0.467,-5.456,-3.089,5722,2026,RS,3
1628926,Maria Kliundikova,1.407,-0.197,0.932,1515,2026,RS,3
1628927,Victoria Vivians,-0.658,-0.634,-1.38,1581,2026,RS,3
1628929,Kristy Wallace,-0.735,-0.805,-1.559,1280,2026,RS,3
1628931,Gabby Williams,0.336,-1.015,-1.061,5241,2026,RS,3
1628932,A'ja Wilson,3.998,4.408,2.752,8662,2026,RS,3
1628957,Kathryn Westbeld,-0.818,1.001,0.468,2664,2026,RS,3
1629477,Sabrina Ionescu,0.237,0.17,0.074,7454,2026,RS,3
1629478,Katie Lou Samuelson,-0.564,-1.308,-1.867,2475,2026,RS,3
1629479,Teaira McCowan,0.18,-0.602,0.327,3721,2026,RS,3
1629480,Kalani Brown,-1.303,0.459,-0.694,2685,2026,RS,3
1629481,Arike Ogunbowale,-0.084,-1.546,0.227,7258,2026,RS,3
1629482,Sophie Cunningham,-0.188,-0.669,0.038,6162,2026,RS,3
1629483,Napheesa Collier,3.379,2.617,4.035,7161,2026,RS,3
1629484,Megan Gustafson,1.52,-2.771,0.578,2338,2026,RS,3
1629488,Brianna Turner,-1.324,1.172,0.044,1689,2026,RS,3
1629490,Kitija Laksa,0.085,-1.174,-0.587,2075,2026,RS,3
1629491,Jessica Shepard,1.426,0.046,2.299,2801,2026,RS,3
1629496,Ezi Magbegor,1.317,-0.181,1.184,7335,2026,RS,3
1629497,Marina Mabrey,-0.813,3.398,3.053,7499,2026,RS,3
1629498,Jackie Young,1.866,-1.442,3.053,9040,2026,RS,3
1629501,Alanna Smith,2.143,1.458,0.556,7106,2026,RS,3
1629524,Bridget Carleton,1.661,2.799,3.085,7806,2026,RS,3
1629539,Amy Okonkwo,2.735,-0.044,2.565,462,2026,RS,3
1629546,Marine Johannes,1.277,0.059,-0.466,2849,2026,RS,3
1629567,Natisha Hiedeman,1.032,1.241,1.178,5670,2026,RS,3
1629568,Kennedy Burke,-0.545,0.638,1.699,3841,2026,RS,3
1629571,Morgan Bertsch,-1.493,0.176,-1.353,342,2026,RS,3
1629574,Li Yueru,0.636,-0.986,0.562,3378,2026,RS,3
1630096,DiJonai Carrington,-0.708,-0.946,-1.021,5540,2026,RS,3
1630097,Kaila Charles,-0.223,2.711,1.299,2057,2026,RS,3
1630101,Crystal Dangerfield,-0.523,-0.959,-1.005,2026,2026,RS,3
1630112,Tyasha Harris,-3.634,0.487,-1.597,3158,2026,RS,3
1630114,Mikiah Herbert Harrigan,-0.149,-0.089,-0.897,942,2026,RS,3
1630115,Joyner Holmes,-1.831,-0.804,-1.954,860,2026,RS,3
1630134,Sug Sutton,2.483,-0.534,1.925,4921,2026,RS,3
1630142,Leonie Fiebich,1.043,2.132,1.826,6285,2026,RS,3
1630143,Luisa Geiselsoder,-1.146,0.487,-1.839,2078,2026,RS,3
1630149,Satou Sabally,2.706,1.158,3.295,4379,2026,RS,3
1630150,Chennedy Carter,-0.796,1.296,-0.486,2846,2026,RS,3
1630151,Olivia Epoupa,-1.478,0.892,-0.528,347,2026,RS,3
1630387,Iliana Rupert,1.717,1.285,2.252,1460,2026,RS,3
1630389,Dana Evans,-1.731,-1.395,-2.462,5129,2026,RS,3
1630442,Natasha Mack,3.169,2.651,4.004,4074,2026,RS,3
1630446,Michaela Onyenwere,-1.529,-1.462,-1.329,4637,2026,RS,3
1630459,DiDi Richards,-1.565,-0.822,-2.111,840,2026,RS,3
1630461,Kiana Williams,0.646,1.552,-0.993,683,2026,RS,3
1630462,Aari McDonald,-0.949,-0.144,-0.618,3593,2026,RS,3
1630471,Maya Caldwell,2.048,-2.619,0.564,3626,2026,RS,3
1630996,Rae Burrell,1.742,0.291,2.08,4145,2026,RS,3
1631006,Kierstan Bell,-3.356,1.498,-0.241,1506,2026,RS,3
1631007,Veronica Burton,4.477,3.482,5.114,5554,2026,RS,3
1631009,Rhyne Howard,0.004,4.622,0.65,5324,2026,RS,3
1631019,NaLyssa Smith,0.108,-1.057,-0.544,6286,2026,RS,3
1631021,Sika Kone,-3.176,0.289,-1.243,917,2026,RS,3
1631022,Shakira Austin,-3.448,3.401,-0.942,3705,2026,RS,3
1631032,Lorela Cubaj,-0.882,0.834,0.043,948,2026,RS,3
1631044,Naz Hillmon,0.881,1.123,0.582,5532,2026,RS,3
1631055,Nyara Sabally,-0.675,2.553,-0.352,2597,2026,RS,3
1631064,Chloe Bibby,0.031,0.136,-0.774,569,2026,RS,3
1631083,Emily Engstler,-0.599,0.471,-0.967,3494,2026,RS,3
1631086,Lexie Hull,-0.398,-0.56,-0.365,5848,2026,RS,3
1631089,Destanni Henderson,0.375,0.64,0.861,422,2026,RS,3
1631118,Lexi Held,-2.384,-1.08,-1.999,1508,2026,RS,3
1631135,Olivia Nelson-Ododa,1.946,-2.205,-0.779,4255,2026,RS,3
1631141,Jade Melbourne,-0.401,-1.201,-0.757,4460,2026,RS,3
1641602,Ivana Dojkić,-1.044,0.545,-1.048,560,2026,RS,3
1641648,Aliyah Boston,3.001,2.6,0.706,7719,2026,RS,3
1641649,Diamond Miller,-3.598,-1.124,-3.633,2279,2026,RS,3
1641650,Haley Jones,-0.148,-0.659,0.383,4101,2026,RS,3
1641651,Jordan Horston,-4.395,-0.049,-4.043,3132,2026,RS,3
1641652,Maddy Siegrist,-0.417,-2.602,-0.736,4605,2026,RS,3
1641654,Stephanie Soares,-1.046,-0.433,-1.362,886,2026,RS,3
1641656,Laeticia Amihere,3.762,-0.166,3.071,1832,2026,RS,3
1641657,Dorka Juhasz,-0.741,1.944,0.764,2077,2026,RS,3
1641658,Grace Berger,-0.895,-1.611,-1.68,1719,2026,RS,3
1641660,Zia Cooke,5.473,-5.961,-1.652,2066,2026,RS,3
1641661,Lou Lopez Senechal,-0.933,0.619,0.284,796,2026,RS,3
1641700,Liz Dixon,-0.998,-0.753,-1.706,495,2026,RS,3
1642210,Julie Vanloo,0.608,-3.157,-2.04,3863,2026,RS,3
1642240,Jaelyn Brown,-2.454,1.042,-1.061,699,2026,RS,3
1642244,Sevgi Uzun,-0.65,0.158,-0.313,3500,2026,RS,3
1642286,Caitlin Clark,-1.917,-3.592,-0.615,5859,2026,RS,3
1642287,Cameron Brink,-3.128,-1.118,-3.405,2062,2026,RS,3
1642288,Rickea Jackson,-2.294,-0.422,-0.742,7568,2026,RS,3
1642289,Kamilla Cardoso,0.871,-0.682,0.952,6258,2026,RS,3
1642290,Aaliyah Edwards,-1.237,1.776,0.843,4353,2026,RS,3
1642291,Angel Reese,1.152,2.011,1.783,6676,2026,RS,3
1642292,Jacy Sheldon,0.556,-7.137,-3.851,5042,2026,RS,3
1642293,Alissa Pili,-1.303,0.545,-1.0,943,2026,RS,3
1642295,Elizabeth Kitley,-0.35,-1.332,-1.998,308,2026,RS,3
1642298,Celeste Taylor,0.24,-0.565,-0.762,1027,2026,RS,3
1642299,Nika Muhl,2.04,-1.044,0.715,320,2026,RS,3
1642301,Marquesha Davis,0.403,0.179,-0.148,392,2026,RS,3
1642303,Leila Lacan,0.23,2.399,2.31,1903,2026,RS,3
1642304,Carla Leite,1.222,0.754,2.802,1939,2026,RS,3
1642320,Jaylyn Sherrod,-0.559,-0.857,-1.448,545,2026,RS,3
1642324,Kate Martin,0.409,-0.155,-0.637,3693,2026,RS,3
1642767,Janelle Salaun,1.601,-3.359,0.875,3084,2026,RS,3
1642773,Kariata Diaby,-0.587,-0.297,-0.902,399,2026,RS,3
1642774,Murjanatu Musa,0.729,-2.128,-1.557,582,2026,RS,3
1642777,Monique Akoa Makani,0.592,0.263,0.837,2553,2026,RS,3
1642782,Sarah Ashlee Barker,0.316,-2.142,-1.364,1820,2026,RS,3
1642784,Paige Bueckers,3.806,-2.33,2.033,3342,2026,RS,3
1642785,Sonia Citron,2.793,2.361,1.209,3804,2026,RS,3
1642792,Kiki Iriafen,0.991,-0.536,3.155,3582,2026,RS,3
1642793,Aziaha James,1.577,-0.606,-0.346,2234,2026,RS,3
1642796,Rayah Marshall,-0.963,0.452,-0.365,316,2026,RS,3
1642798,Dominique Malonga,4.244,-4.511,-1.001,2431,2026,RS,3
1642800,Aneesah Morrow,-1.579,2.347,0.117,2418,2026,RS,3
1642801,Aaliyah Nye,-0.616,-0.742,-0.934,2269,2026,RS,3
1642802,Lucy Olsen,-4.297,-1.688,-3.566,2122,2026,RS,3
1642804,Te-Hina Paopao,-0.77,-0.832,-1.019,2273,2026,RS,3
1642808,JJ Quinerly,0.366,0.993,1.104,2032,2026,RS,3
1642809,Saniya Rivers,-4.529,-4.386,-5.664,3361,2026,RS,3
1642815,Makayla Timpson,2.76,-0.339,2.485,881,2026,RS,3
1642817,Hailey Van Lith,-1.672,-1.142,-2.129,1215,2026,RS,3
1642818,Maddy Westbeld,0.94,0.283,1.339,983,2026,RS,3
1642820,Liatu King,-0.608,-1.44,-1.856,458,2026,RS,3
1642822,Kaitlyn Chen,1.145,-0.278,1.967,705,2026,RS,3
1642841,Mamignan Toure,-1.309,-0.301,-1.354,431,2026,RS,3
