game_id,poss_id,off_team,def_team,points,off_p1,off_p2,off_p3,off_p4,off_p5,def_p1,def_p2,def_p3,def_p4,def_p5,fga,fgm,fg3a,fg3m,fta,ftm,tov_flag,oreb,oreb_chance,trans_flag,game_date
1022100001,139,1611661325,1611661313,2,202650,202658,1628909,1628927,1629479,204334,204335,1628244,1629477,1630459,6,1,0,0,0,0,0,2,2,0,2021-05-14
1022100001,140,1611661313,1611661325,0,204334,204335,1628244,1629477,1630459,202650,202658,1628909,1628927,1629479,0,0,0,0,0,0,1,0,0,0,2021-05-14
1022100001,141,1611661325,1611661313,2,202650,202658,1628909,1628927,1629479,204334,204335,1628244,1629477,1630459,1,1,0,0,0,0,0,0,0,1,2021-05-14
1022100001,142,1611661313,1611661325,0,204335,1628244,1629477,1630131,1630446,202650,202658,1628909,1628927,1629479,0,0,0,0,1,1,0,0,0,1,2021-05-14
1022100001,143,1611661313,1611661325,0,204335,1628244,1629477,1630131,1630446,202650,202658,1628909,1628927,1629479,0,0,0,0,0,0,1,0,0,0,2021-05-14
1022100001,144,1611661325,1611661313,2,202650,202658,1628909,1628927,1629479,204335,1628244,1629477,1630131,1630446,1,1,0,0,0,0,0,0,0,1,2021-05-14
1022100001,145,1611661313,1611661325,2,204335,1628244,1629477,1630131,1630446,202650,202658,1628909,1628927,1629479,1,1,0,0,0,0,0,0,0,0,2021-05-14
1022100001,146,1611661325,1611661313,0,202650,202658,1628909,1628927,1629479,204335,1628244,1629477,1630131,1630446,0,0,0,0,1,1,0,0,0,1,2021-05-14
1022100001,147,1611661325,1611661313,0,202650,202658,1628909,1628927,1629479,204335,1628244,1629477,1630131,1630446,3,1,0,0,0,0,0,1,1,0,2021-05-14
1022100001,148,1611661325,1611661313,2,202650,202658,1628909,1628927,1629479,204335,1628244,1629477,1630131,1630446,2,1,0,0,0,0,0,1,1,0,2021-05-14
1022100001,149,1611661313,1611661325,0,204335,1628244,1629477,1630131,1630446,202650,202658,1628909,1628927,1629479,1,0,0,0,0,0,0,0,1,0,2021-05-14
1022100001,151,1611661313,1611661325,1,204335,1628244,1629477,1630131,1630446,202650,202658,1627676,1628909,1629479,0,0,0,0,2,1,0,0,0,0,2021-05-14
1022100001,152,1611661325,1611661313,2,202650,202658,1627676,1628909,1629479,204335,1628244,1629477,1630131,1630446,1,1,0,0,0,0,0,0,0,0,2021-05-14
1022100001,153,1611661313,1611661325,0,204335,1628244,1629477,1630131,1630446,202650,202658,1627676,1628909,1629479,0,0,0,0,0,0,1,0,0,0,2021-05-14
1022100001,154,1611661325,1611661313,2,202650,202658,1627676,1628909,1629479,204335,1628244,1629477,1630131,1630446,2,1,0,0,0,0,0,1,1,0,2021-05-14
1022100001,155,1611661313,1611661325,0,204335,1628244,1629477,1630131,1630446,202650,202658,1627676,1628909,1629479,1,0,0,0,0,0,0,0,1,0,2021-05-14
1022100001,156,1611661325,1611661313,2,202650,202658,1627676,1628909,1629479,204335,1628244,1629477,1630131,1630446,1,1,0,0,0,0,0,0,0,0,2021-05-14
1022100001,157,1611661313,1611661325,1,204334,204335,1628244,1629477,1630131,202650,202658,1627676,1628909,1629479,0,0,0,0,2,1,0,0,0,1,2021-05-14
1022100001,158,1611661325,1611661313,2,202650,202658,1627676,1628909,1629479,204334,204335,1628244,1629477,1630131,3,1,0,0,0,0,0,0,0,0,2021-05-14
1022100001,159,1611661313,1611661325,3,204334,204335,1628244,1629477,1630131,202650,202658,1627676,1628909,1629479,1,1,0,0,0,0,0,0,0,0,2021-05-14
1022100001,160,1611661325,1611661313,1,202650,202658,1627676,1628909,1629479,204334,204335,1628244,1629477,1630131,0,0,0,0,2,1,0,0,0,0,2021-05-14
1022100001,161,1611661313,1611661325,2,204334,204335,1628244,1629477,1630131,202650,202658,1627676,1628909,1629479,0,0,0,0,2,2,0,0,0,0,2021-05-14
1022100001,162,1611661325,1611661313,0,202650,202658,1627676,1628909,1629479,204334,204335,1630119,1630131,1630459,0,0,0,0,0,0,1,0,0,0,2021-05-14
1022100001,163,1611661313,1611661325,3,204334,204335,1629477,1630131,1630446,202638,202650,202658,1627676,1628909,1,1,0,0,0,0,0,0,0,1,2021-05-14
1022100001,164,1611661325,1611661313,0,202638,202650,202658,1627676,1628909,204335,1630119,1630131,1630446,1630459,0,0,0,0,0,0,0,0,0,0,2021-05-14
1022100004,0,1611661320,1611661321,2,201911,203014,203823,204365,1628279,203866,1627669,1628277,1629481,1630454,1,1,0,0,0,0,0,0,0,0,2021-05-14
1022100004,1,1611661321,1611661320,0,203866,1627669,1628277,1629481,1630454,201911,203014,203823,204365,1628279,0,0,0,0,0,0,1,0,0,0,2021-05-14
1022100004,2,1611661320,1611661321,0,201911,203014,203823,204365,1628279,203866,1627669,1628277,1629481,1630454,1,0,0,0,0,0,0,0,1,0,2021-05-14
1022100004,3,1611661321,1611661320,0,203866,1627669,1628277,1629481,1630454,201911,203014,203823,204365,1628279,1,0,0,0,0,0,0,0,1,0,2021-05-14
1022100004,4,1611661320,1611661321,0,201911,203014,203823,204365,1628279,203866,1627669,1628277,1629481,1630454,1,0,0,0,0,0,0,0,1,1,2021-05-14
1022100004,5,1611661321,1611661320,0,203866,1627669,1628277,1629481,1630454,201911,203014,203823,204365,1628279,0,0,0,0,0,0,1,0,0,1,2021-05-14
1022100004,6,1611661320,1611661321,2,201911,203014,203823,204365,1628279,203866,1627669,1628277,1629481,1630454,1,1,0,0,0,0,0,0,0,0,2021-05-14
1022100004,7,1611661321,1611661320,0,203866,1627669,1628277,1629481,1630454,201911,203014,203823,204365,1628279,0,0,0,0,0,0,1,0,0,0,2021-05-14
1022100004,8,1611661320,1611661321,0,201911,203014,203823,204365,1628279,203866,1627669,1628277,1629481,1630454,1,0,0,0,0,0,0,0,1,1,2021-05-14
1022100004,9,1611661321,1611661320,3,203866,1627669,1628277,1629481,1630454,201911,203014,203823,204365,1628279,1,1,0,0,0,0,0,0,0,1,2021-05-14
1022100004,10,1611661320,1611661321,2,201911,203014,203823,204365,1628279,203866,1627669,1628277,1629481,1630454,1,1,0,0,0,0,0,0,0,0,2021-05-14
1022100004,11,1611661321,1611661320,2,203866,1627669,1628277,1629481,1630454,201911,203014,203823,204365,1628279,1,1,0,0,0,0,0,0,0,0,2021-05-14
1022100004,12,1611661320,1611661321,2,201911,203014,203823,204365,1628279,203866,1627669,1628277,1629481,1630454,1,1,0,0,0,0,0,0,0,0,2021-05-14
1022100004,13,1611661321,1611661320,0,203866,1627669,1628277,1629481,1630454,201911,203014,203823,204365,1628279,1,0,0,0,0,0,0,0,1,0,2021-05-14
1022100004,14,1611661320,1611661321,3,201911,203014,203823,204365,1628279,203866,1627669,1628277,1629481,1630454,1,1,0,0,0,0,0,0,0,1,2021-05-14
1022100004,15,1611661321,1611661320,0,203866,204330,1627669,1628277,1629481,201911,203014,203823,204365,1628279,0,0,0,0,0,0,1,0,0,0,2021-05-14
1022100004,16,1611661320,1611661321,0,201911,203014,203823,204365,1628279,203866,204330,1627669,1628277,1629481,1,0,0,0,0,0,0,0,1,0,2021-05-14
1022100004,17,1611661321,1611661320,0,203866,204330,1627669,1628277,1629481,201911,203014,203823,204365,1628279,0,0,0,0,0,0,1,0,0,1,2021-05-14
1022100004,18,1611661320,1611661321,2,201911,203014,1628269,1628279,1630099,203866,204330,1629481,1629497,1630112,2,1,0,0,0,0,0,0,0,0,2021-05-14
1022100004,19,1611661321,1611661320,2,203866,204330,1629481,1629497,1630112,201911,203014,1628269,1628279,1630099,1,1,0,0,0,0,0,0,0,0,2021-05-14
