game_id,poss_id,off_team,def_team,points,off_p1,off_p2,off_p3,off_p4,off_p5,def_p1,def_p2,def_p3,def_p4,def_p5,fga,fgm,fg3a,fg3m,fta,ftm,tov_flag,oreb,oreb_chance,trans_flag,game_date
1022600003,13,1611661328,1611661331,2,203828,1628882,1629567,1642798,1643428,203026,203866,204329,1628931,1631007,1,1,0,0,0,0,0,0,0,0,2026-05-08
1022600003,14,1611661331,1611661328,0,203026,203866,204329,1628931,1631007,203828,1628882,1629567,1642798,1643428,1,0,0,0,0,0,0,0,1,0,2026-05-08
1022600003,15,1611661328,1611661331,1,203828,1628882,1629567,1642798,1643428,203026,203866,204329,1628931,1631007,0,0,0,0,2,1,0,0,0,0,2026-05-08
1022600003,16,1611661331,1611661328,0,203866,204329,1628508,1628931,1631007,203828,1628882,1629567,1642798,1643428,1,0,0,0,0,0,0,0,1,0,2026-05-08
1022600003,17,1611661328,1611661331,0,203828,1628882,1629567,1642798,1643428,203866,204329,1628508,1628931,1631007,1,0,0,0,0,0,1,1,1,1,2026-05-08
1022600003,18,1611661331,1611661328,2,204329,1628508,1628931,1631007,1642767,203828,1628882,1629567,1642798,1643428,1,1,0,0,0,0,0,0,0,0,2026-05-08
1022600003,19,1611661328,1611661331,2,203828,1628882,1629567,1642798,1643428,204329,1628508,1628931,1631007,1642767,1,1,0,0,0,0,0,0,0,0,2026-05-08
1022600003,20,1611661331,1611661328,2,204329,1628508,1628931,1631007,1642767,203828,1628882,1629567,1642798,1643428,1,1,0,0,0,0,0,0,0,0,2026-05-08
1022600003,21,1611661328,1611661331,0,203828,1628882,1631141,1642798,1643428,204329,1628508,1628931,1631007,1642767,0,0,0,0,1,0,0,0,1,1,2026-05-08
1022600003,22,1611661328,1611661331,3,203828,1628882,1631141,1642798,1643428,204329,1628508,1628931,1631007,1642767,1,1,0,0,0,0,0,0,0,0,2026-05-08
1022600003,23,1611661331,1611661328,3,204329,1628508,1628931,1631007,1642767,203828,1628882,1631141,1642798,1643428,1,1,0,0,0,0,0,0,0,0,2026-05-08
1022600003,24,1611661328,1611661331,3,203828,1628882,1631141,1642798,1643428,204329,1628508,1628931,1631007,1642767,1,1,0,0,0,0,0,0,0,0,2026-05-08
1022600003,25,1611661331,1611661328,3,204329,1628508,1628931,1631007,1642767,203828,1628882,1631141,1642798,1643428,1,1,0,0,0,0,0,0,0,0,2026-05-08
1022600003,26,1611661328,1611661331,0,203828,1628882,1631141,1642798,1643428,204329,1628508,1628931,1631007,1642767,0,0,0,0,0,0,1,0,0,0,2026-05-08
1022600003,27,1611661331,1611661328,0,204329,1628508,1628931,1631007,1642767,203828,1628882,1631141,1642798,1643428,1,0,0,0,0,0,1,1,1,1,2026-05-08
1022600003,28,1611661328,1611661331,0,203828,1628882,1631141,1642798,1643428,204329,1628508,1628931,1631007,1642767,1,0,0,0,0,0,0,0,1,0,2026-05-08
1022600003,29,1611661331,1611661328,0,204329,1628508,1628931,1631007,1642767,203828,1628882,1631141,1642798,1643428,1,0,0,0,0,0,0,0,1,1,2026-05-08
1022600003,30,1611661328,1611661331,2,203828,1628882,1631141,1642798,1643428,204329,1628508,1628931,1631007,1642767,1,1,0,0,0,0,0,0,0,0,2026-05-08
1022600003,31,1611661331,1611661328,3,204329,1628508,1628931,1631007,1642767,203828,1628882,1631141,1642798,1643428,1,1,0,0,0,0,0,0,0,0,2026-05-08
1022600003,32,1611661328,1611661331,2,203828,1628882,1631141,1641651,1643428,204329,1628508,1628931,1642767,1642822,0,0,0,0,2,2,0,0,0,0,2026-05-08
1022600003,33,1611661331,1611661328,4,204329,1628508,1628931,1642767,1642822,203828,1628882,1631141,1641651,1643428,1,1,0,0,0,0,0,0,0,0,2026-05-08
1022600003,34,1611661328,1611661331,0,203828,1628882,1631141,1641651,1643428,204329,1628508,1628931,1642767,1642822,2,0,0,0,0,0,0,1,2,0,2026-05-08
1022600003,35,1611661331,1611661328,0,204329,1628508,1628931,1642767,1642822,203828,1628882,1631141,1641651,1643428,0,0,0,0,0,0,1,0,0,0,2026-05-08
1022600003,36,1611661328,1611661331,0,203828,1628882,1631141,1641651,1643428,204329,1628508,1628931,1642767,1642822,2,0,0,0,0,0,0,1,2,0,2026-05-08
1022600003,37,1611661331,1611661328,0,204329,1628508,1628931,1642767,1642822,203828,1628882,1631141,1641651,1643428,1,0,0,0,0,0,0,1,1,0,2026-05-08
1022600003,38,1611661331,1611661328,0,204329,1628508,1628931,1642767,1642822,203828,1628882,1631141,1641651,1643428,1,0,0,0,2,1,0,1,2,1,2026-05-08
1022600003,39,1611661328,1611661331,0,203828,1628882,1631141,1641651,1643428,204329,1628508,1628931,1642767,1642822,1,0,0,0,0,0,0,0,1,1,2026-05-08
1022600003,40,1611661331,1611661328,2,204329,1628508,1628931,1642767,1642822,203828,1628882,1631141,1641651,1643428,1,1,0,0,0,0,0,0,0,1,2026-05-08
1022600003,41,1611661328,1611661331,0,203828,1628882,1631141,1641651,1643428,204329,1628508,1628931,1642767,1642822,0,0,0,0,0,0,1,0,0,1,2026-05-08
1022600003,60,1611661328,1611661331,2,1628882,1629567,1641660,1642307,1642798,203866,204329,1628931,1631007,1642767,1,1,0,0,0,0,0,0,0,0,2026-05-08
1022600003,61,1611661331,1611661328,2,203866,1630097,1631007,1641656,1642767,1628882,1629567,1641660,1642307,1642798,1,1,0,0,0,0,0,0,0,0,2026-05-08
1022600003,102,1611661328,1611661331,2,203828,1628882,1631141,1641651,1641660,203866,1631007,1641656,1642767,1642822,0,0,0,0,2,2,0,0,0,0,2026-05-08
1022600003,103,1611661331,1611661328,0,203866,1631007,1641656,1642767,1642822,203828,1628882,1631141,1641651,1641660,1,0,0,0,0,0,0,0,1,0,2026-05-08
1022600003,104,1611661328,1611661331,1,203828,1628882,1631141,1641651,1641660,203866,1631007,1641656,1642767,1642822,0,0,0,0,2,1,0,0,0,0,2026-05-08
1022600003,105,1611661331,1611661328,3,203866,1631007,1641656,1642767,1642822,203828,1628882,1631141,1641651,1641660,2,1,0,0,0,0,0,1,1,0,2026-05-08
1022600003,106,1611661328,1611661331,0,203828,1628882,1631141,1641651,1641660,203866,1631007,1641656,1642767,1642822,0,0,0,0,0,0,1,0,0,0,2026-05-08
1022600003,107,1611661331,1611661328,0,203866,1631007,1641656,1642767,1642822,203828,1628882,1631141,1641651,1641660,0,0,0,0,0,0,1,0,0,1,2026-05-08
1022600003,108,1611661328,1611661331,0,203828,1628882,1631141,1641651,1641660,203866,1631007,1641656,1642767,1642822,1,0,0,0,0,0,0,0,1,1,2026-05-08
1022600003,109,1611661331,1611661328,0,203866,1631007,1641656,1642767,1642822,203828,1628882,1631141,1641651,1641660,1,0,0,0,0,0,0,0,1,0,2026-05-08
1022600003,110,1611661328,1611661331,0,203828,1628882,1631141,1641651,1641660,203866,1631007,1641656,1642767,1642822,0,0,0,0,0,0,1,0,0,0,2026-05-08
1022600003,111,1611661331,1611661328,0,203866,1631007,1641656,1642767,1642822,203828,1628882,1631141,1641651,1641660,1,0,0,0,0,0,0,0,1,0,2026-05-08
1022600003,112,1611661328,1611661331,0,203828,1628882,1631141,1641651,1641660,203866,1631007,1641656,1642767,1642822,0,0,0,0,0,0,1,0,0,0,2026-05-08
1022600003,113,1611661331,1611661328,0,203866,1631007,1641656,1642767,1642822,203828,1628882,1631141,1641651,1641660,1,0,0,0,0,0,0,0,0,0,2026-05-08
1022600003,114,1611661328,1611661331,0,203828,1628882,1631141,1641651,1641660,203866,1631007,1641656,1642767,1642822,0,0,0,0,0,0,1,0,0,0,2026-05-08
1022600003,115,1611661331,1611661328,0,203866,1631007,1641656,1642767,1642822,203828,1628882,1631141,1641651,1641660,1,0,0,0,0,0,0,0,1,0,2026-05-08
1022600003,116,1611661328,1611661331,0,203828,1628882,1631141,1641651,1641660,203866,1631007,1641656,1642767,1642822,2,1,0,0,0,0,0,0,0,1,2026-05-08
1022600003,117,1611661328,1611661331,3,203828,1628882,1631141,1641651,1641660,203866,1631007,1641656,1642767,1642822,1,1,0,0,0,0,0,0,0,0,2026-05-08
1022600003,118,1611661331,1611661328,3,203866,1631007,1641656,1642767,1642822,203828,1628882,1631141,1641651,1641660,1,1,0,0,0,0,0,0,0,0,2026-05-08
1022600003,119,1611661328,1611661331,0,203828,1628882,1631141,1641651,1641660,203866,204329,1631007,1642767,1642822,1,0,0,0,0,0,0,0,1,0,2026-05-08
1022600003,120,1611661331,1611661328,0,203866,204329,1631007,1642767,1642822,203828,1628882,1631141,1641651,1641660,0,0,0,0,0,0,1,0,0,0,2026-05-08
1022600003,121,1611661328,1611661331,2,203828,1628882,1629567,1641651,1641660,203866,204329,1631007,1642767,1642822,0,0,0,0,2,2,0,0,0,0,2026-05-08
1022600003,122,1611661331,1611661328,0,203866,204329,1631007,1642767,1642822,203828,1628882,1629567,1641651,1641660,1,0,0,0,0,0,0,0,1,0,2026-05-08
1022600003,123,1611661328,1611661331,3,203828,1628882,1629567,1641651,1641660,203866,204329,1631007,1642767,1642822,2,1,0,0,0,0,0,1,1,0,2026-05-08
1022600003,124,1611661331,1611661328,2,203866,204329,1631007,1642767,1642822,203828,1628882,1629567,1641651,1641660,1,1,0,0,0,0,0,0,0,0,2026-05-08
1022600003,125,1611661328,1611661331,0,203828,1628882,1629567,1641651,1641660,203866,204329,1631007,1642767,1642822,1,0,0,0,0,0,0,0,1,0,2026-05-08
1022600003,126,1611661331,1611661328,2,203866,204329,1631007,1642767,1642822,203828,1628882,1629567,1641651,1641660,1,1,0,0,0,0,0,0,0,1,2026-05-08
1022600003,127,1611661328,1611661331,0,203828,1628882,1629567,1641651,1641660,203866,204329,1631007,1642767,1642822,1,0,0,0,0,0,0,0,1,0,2026-05-08
1022600002,0,1611661332,1611661322,0,1627700,1627701,1628279,1629497,1631055,1631022,1642781,1642785,1642792,1643467,1,1,0,0,0,0,0,0,0,1,2026-05-08
1022600002,1,1611661332,1611661322,2,1627700,1627701,1628279,1629497,1631055,1631022,1642781,1642785,1642792,1643467,1,1,0,0,0,0,0,0,0,0,2026-05-08
1022600002,2,1611661322,1611661332,0,1631022,1642781,1642785,1642792,1643467,1627700,1627701,1628279,1629497,1631055,0,0,0,0,0,0,1,0,0,0,2026-05-08
1022600002,3,1611661332,1611661322,2,1627700,1627701,1628279,1629497,1631055,1631022,1642781,1642785,1642792,1643467,0,0,0,0,2,2,0,0,0,1,2026-05-08
1022600002,4,1611661322,1611661332,0,1631022,1642781,1642785,1642792,1643467,1627700,1627701,1628279,1629497,1631055,0,0,0,0,0,0,1,0,0,0,2026-05-08
1022600002,5,1611661332,1611661322,0,1627700,1627701,1628279,1629497,1631055,1631022,1642781,1642785,1642792,1643467,1,0,0,0,0,0,0,0,1,0,2026-05-08
1022600002,6,1611661322,1611661332,0,1631022,1642781,1642785,1642792,1643467,1627700,1627701,1628279,1629497,1631055,0,0,0,0,0,0,1,0,0,0,2026-05-08
1022600002,7,1611661332,1611661322,0,1627700,1627701,1628279,1629497,1631055,1631022,1642781,1642785,1642792,1643467,1,0,0,0,0,0,0,0,1,1,2026-05-08
1022600002,8,1611661322,1611661332,2,1631022,1642781,1642785,1642792,1643467,1627700,1627701,1628279,1629497,1631055,1,1,0,0,0,0,0,0,0,0,2026-05-08
1022600002,9,1611661332,1611661322,0,1627700,1627701,1628279,1629497,1631055,1631022,1642781,1642785,1642792,1643467,0,0,0,0,0,0,1,0,0,0,2026-05-08
1022600002,10,1611661322,1611661332,0,1631022,1642781,1642785,1642792,1643467,1627700,1627701,1628279,1629497,1631055,1,0,0,0,2,2,0,0,0,0,2026-05-08
1022600002,11,1611661322,1611661332,2,1631022,1642781,1642785,1642792,1643467,1627700,1627701,1628279,1629497,1631055,1,1,0,0,0,0,0,0,0,0,2026-05-08
1022600002,12,1611661332,1611661322,0,1627700,1627701,1628279,1629497,1629576,1631022,1642781,1642785,1642792,1643467,0,0,0,0,0,0,1,0,0,0,2026-05-08
1022600002,13,1611661322,1611661332,0,1631022,1642781,1642785,1642792,1643467,1627700,1627701,1628279,1629497,1629576,0,0,0,0,0,0,1,0,0,1,2026-05-08
1022600002,14,1611661332,1611661322,0,1627700,1627701,1628279,1629497,1629576,1631022,1642781,1642785,1642792,1643467,1,0,0,0,0,0,0,0,1,0,2026-05-08
1022600002,15,1611661322,1611661332,2,1631022,1642781,1642785,1642792,1643467,1627700,1627701,1628279,1629497,1629576,1,1,0,0,0,0,0,0,0,1,2026-05-08
1022600002,16,1611661332,1611661322,0,1627700,1627701,1628279,1629497,1629576,1631022,1642781,1642785,1642792,1643467,1,0,0,0,0,0,0,0,1,0,2026-05-08
1022600002,17,1611661322,1611661332,2,1631022,1642781,1642785,1642792,1643467,1627700,1627701,1628279,1629497,1629576,1,1,0,0,0,0,0,0,0,0,2026-05-08
1022600002,18,1611661332,1611661322,0,1627700,1627701,1628279,1629497,1629576,1631022,1642781,1642785,1642792,1643467,1,0,0,0,0,0,0,0,1,0,2026-05-08
1022600002,19,1611661322,1611661332,3,1631022,1642781,1642785,1642792,1643467,1627700,1627701,1628279,1629497,1629576,1,1,0,0,0,0,0,0,0,1,2026-05-08
1022600002,20,1611661332,1611661322,0,1627700,1628279,1628915,1629576,1643457,1642775,1642785,1643427,1643450,1643455,1,0,0,0,0,0,0,0,1,0,2026-05-08
1022600002,21,1611661322,1611661332,0,1642775,1642785,1643427,1643450,1643455,1627700,1628279,1628915,1629576,1643457,3,0,0,0,0,0,0,2,3,0,2026-05-08
1022600002,22,1611661332,1611661322,0,1627700,1628279,1628915,1629576,1643457,1642775,1642785,1643427,1643450,1643455,0,0,0,0,0,0,1,0,0,0,2026-05-08
1022600002,23,1611661322,1611661332,0,1642775,1642785,1643427,1643450,1643455,1627700,1628279,1628915,1629576,1643457,2,0,0,0,0,0,0,1,2,0,2026-05-08
1022600002,24,1611661332,1611661322,0,1627700,1628915,1629576,1643445,1643457,1642775,1642802,1643427,1643450,1643455,1,0,0,0,0,0,0,0,1,0,2026-05-08
1022600002,25,1611661322,1611661332,0,1642775,1642802,1643427,1643450,1643455,1627700,1628915,1629576,1643445,1643457,0,0,0,0,0,0,1,0,0,0,2026-05-08
1022600002,26,1611661332,1611661322,3,1627700,1628915,1629576,1631055,1643445,1642775,1642802,1643427,1643450,1643455,3,1,0,0,0,0,0,2,2,0,2026-05-08
1022600002,27,1611661322,1611661332,0,1642775,1642802,1643427,1643450,1643455,1627700,1628915,1629576,1631055,1643445,2,0,0,0,0,0,0,1,2,0,2026-05-08
1022600002,28,1611661332,1611661322,2,1627700,1628915,1629576,1631055,1643445,1642775,1642802,1643427,1643450,1643455,1,1,0,0,0,0,0,0,0,1,2026-05-08
1022600002,29,1611661322,1611661332,2,1642775,1642802,1643427,1643450,1643455,1627700,1628915,1629576,1631055,1643445,1,1,0,0,0,0,0,0,0,0,2026-05-08
1022600002,30,1611661332,1611661322,2,1627700,1628915,1629576,1631055,1643445,1642775,1642802,1643427,1643450,1643455,1,1,0,0,0,0,0,0,0,0,2026-05-08
1022600002,31,1611661322,1611661332,0,1642775,1642802,1643427,1643450,1643455,1627700,1628915,1629576,1631055,1643445,1,0,0,0,0,0,0,0,1,0,2026-05-08
1022600002,32,1611661332,1611661322,0,1629497,1631055,1631118,1643420,1643445,1631022,1642781,1642785,1642792,1642802,0,0,0,0,2,0,0,0,1,1,2026-05-08
1022600002,33,1611661322,1611661332,2,1631022,1642781,1642785,1642792,1642802,1629497,1631055,1631118,1643420,1643445,1,1,0,0,0,0,0,0,0,1,2026-05-08
1022600002,34,1611661332,1611661322,0,1629497,1631055,1631118,1643420,1643445,1631022,1642781,1642785,1642792,1642802,1,0,0,0,0,0,0,0,1,0,2026-05-08
1022600002,35,1611661322,1611661332,0,1631022,1642781,1642785,1642792,1642802,1629497,1631055,1631118,1643420,1643445,1,0,0,0,0,0,0,0,1,0,2026-05-08
